id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
Atp13a4	5	0.00089209	0.0034185	0.609238	97	4	-0.84721	0.96516	0.96535	1	17413	0	-0.84721	5	0.35803	0.4959	1	7653	2	-0.26234	0.97583	0.97598	1	17099	0	-0.26234	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ift140	5	0.00089865	0.0034459	0.609238	98	4	-0.51021	0.9996	0.99959	1	18398	0	-0.51021	5	0.3692	0.50807	1	7853	2	-0.23661	0.98654	0.98661	1	17402	0	-0.23661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lce6a	4	0.00090362	0.0032497	0.609238	99	4	-0.46715	0.9991	0.99909	1	18378	0	-0.46715	4	0.33335	0.43007	1	7242	1	-0.055605	0.36421	0.50625	1	8996	1	-0.055605	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Carkd	5	0.00090462	0.0034636	0.609238	100	4	-0.77211	0.99701	0.997	1	18300	0	-0.77211	5	0.23471	0.36262	1	5655	2	-0.30405	0.80009	0.81122	1	13762	1	-0.30405	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrpl54	5	0.00090691	0.0034717	0.609238	101	3	-0.73943	0.20622	0.3831	1	5778	2	-0.73943	5	0.015715	0.049994	0.582165	1540	3	-0.46964	0.99013	0.99019	1	17528	0	-0.46964	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ms4a10	5	0.00092255	0.003527	0.609238	102	3	-0.78417	0.78361	0.80228	1	13648	1	-0.78417	5	0.29647	0.4293	1	6643	2	0.049356	0.72593	0.76442	1	12944	1	0.049356	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Galc	5	0.0009252	0.0035394	0.609238	103	1	-0.31382	0.89168	0.89214	1	15621	0	-0.31382	5	0.31995	0.45449	1	7017	2	-0.19121	0.37249	0.52951	1	9116	1	-0.19121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Large	5	0.00094101	0.0035958	0.609238	104	3	-0.63883	0.54083	0.68266	1	10966	1	-0.63883	5	0.87055	0.8709	1	14922	0	0.18166	0.032576	0.096742	0.858879	2048	2	0.18166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tgm6	5	0.00096279	0.0036791	0.609238	105	4	-0.6027	0.95389	0.95413	1	17120	0	-0.6027	5	0.40808	0.53263	1	8302	1	0.42764	0.028398	0.085828	0.845033	1848	3	0.42764	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adamts9	5	0.00096592	0.0036904	0.609238	106	4	-0.59398	0.99951	0.99949	1	18394	0	-0.59398	5	0.74908	0.75041	1	12500	1	0.11636	0.6564	0.72904	1	12284	1	0.11636	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnmb4	5	0.00097254	0.0037141	0.609238	107	3	-0.60908	0.97925	0.97937	1	17790	0	-0.60908	5	0.043885	0.10768	0.865469	2247	1	0.14288	0.70412	0.75266	1	12728	1	0.14288	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dzip1l	5	0.00098125	0.0037576	0.609238	108	1	-0.20492	0.40898	0.56422	1	8819	2	-0.20492	5	0.72307	0.72721	1	12003	1	0.29549	0.016483	0.053509	0.787369	1240	3	0.29549	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc26a10	5	0.00099135	0.003785	0.609238	109	2	-0.16725	0.78394	0.80251	1	13656	1	-0.16725	5	0.1819	0.30613	1	4849	1	-0.20869	0.2692	0.43912	1	7712	1	-0.20869	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bsnd	5	0.00099853	0.0038054	0.609238	110	3	-0.65144	0.92353	0.92387	1	16340	0	-0.65144	5	0.97903	0.97916	1	17655	0	0.20528	0.12743	0.26408	0.988991	4856	3	0.20528	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grk5	5	0.0010002	0.0038092	0.609238	111	4	-0.54527	0.91091	0.91128	1	16053	0	-0.54527	5	0.14608	0.26785	1	4347	1	0.087651	0.89148	0.89192	1	15237	0	0.087651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pax7	5	0.0010099	0.0038452	0.609238	112	4	-0.47784	0.96253	0.96272	1	17337	0	-0.47784	5	0.09651	0.20538	1	3524	3	-0.23798	0.51717	0.66043	1	11080	2	-0.23798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc47a1	5	0.0010271	0.0039092	0.609238	113	3	-0.79063	0.91368	0.91402	1	16122	0	-0.79063	5	0.0080293	0.026971	0.41859	1164	4	-0.41312	0.36234	0.52051	1	8964	1	-0.41312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hgsnat	5	0.0010295	0.0039226	0.609238	114	4	-0.57721	0.97915	0.97927	1	17784	0	-0.57721	5	0.089836	0.19348	1	3374	2	-0.19205	0.95448	0.95473	1	16559	0	-0.19205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Azi1	5	0.0010373	0.0039511	0.609238	115	2	-0.018037	0.94088	0.94113	1	16794	0	-0.018037	5	0.39851	0.52818	1	8218	1	0.20599	0.20567	0.38221	1	6806	3	0.20599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp111	5	0.0010387	0.0039613	0.609238	116	4	-0.60177	0.99637	0.99634	1	18277	0	-0.60177	5	0.31109	0.44499	1	6874	2	-0.18037	0.93898	0.93924	1	16220	0	-0.18037	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Map3k11	5	0.0010398	0.0039656	0.609238	117	3	-0.68786	0.88088	0.88136	1	15375	0	-0.68786	5	0.97227	0.97237	1	17449	0	0.078616	0.20088	0.37528	1	6700	2	0.078616	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AI429214	5	0.001042	0.0039742	0.609238	118	4	-0.66233	0.9549	0.95516	1	17149	0	-0.66233	5	0.2218	0.34872	1	5467	2	-0.19667	0.91486	0.91517	1	15707	0	-0.19667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fgfbp1	5	0.0010486	0.0040016	0.609238	119	4	-0.57057	0.96524	0.96543	1	17415	0	-0.57057	5	0.78495	0.78552	1	13181	0	-0.077306	0.38205	0.53805	1	9248	1	-0.077306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cpvl	5	0.0010611	0.0040473	0.611143	120	3	-0.62093	0.66486	0.73769	1	12173	1	-0.62093	5	0.056645	0.13228	0.929641	2581	3	-0.28701	0.56279	0.68956	1	11587	1	-0.28701	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hapln4	5	0.0010808	0.004125	0.614851	121	2	0.26593	0.43616	0.58811	1	9247	2	0.26593	5	0.63628	0.66068	1	10669	1	0.055802	0.012585	0.042421	0.758752	1024	1	0.055802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Iqck	5	0.0010908	0.0041634	0.614851	122	3	-0.52487	0.54562	0.68703	1	11061	1	-0.52487	5	0.67384	0.68762	1	11196	1	0.28743	0.12462	0.25963	0.988991	4785	3	0.28743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abca1	5	0.0010933	0.004172	0.614851	123	2	-0.086136	0.95797	0.95818	1	17228	0	-0.086136	5	0.3784	0.5182	1	8026	2	-0.11143	0.45139	0.60027	1	10178	2	-0.11143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nono	5	0.0011246	0.0042725	0.624666	124	3	-1.2405	0.69797	0.7536	1	12540	1	-1.2405	5	0.0058301	0.020284	0.350205	1046	4	-0.5616	0.92932	0.92963	1	16003	0	-0.5616	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lman2l	5	0.00117	0.0044224	0.641498	125	3	-0.43217	0.88208	0.88254	1	15402	0	-0.43217	5	0.97221	0.97231	1	17448	0	0.12298	0.17745	0.3407	1	6121	2	0.12298	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cml5	5	0.0011884	0.004481	0.644918	126	2	-0.23415	0.27417	0.44759	1	6793	2	-0.23415	5	0.84027	0.84067	1	14310	0	-0.10769	0.45376	0.60248	1	10209	2	-0.10769	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyth1	5	0.0012035	0.0045375	0.647978	127	4	-0.46802	0.99233	0.99241	1	18149	0	-0.46802	5	0.85786	0.85814	1	14674	0	-0.071053	0.8817	0.88217	1	15058	0	-0.071053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prps1l1	5	0.00122	0.004595	0.651142	128	4	-0.68798	0.94152	0.94177	1	16815	0	-0.68798	5	0.014226	0.045632	0.561136	1459	4	-0.61681	0.27094	0.44063	1	7730	1	-0.61681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Armc12	5	0.001248	0.004696	0.652172	129	4	-0.45464	0.68803	0.74874	1	12418	1	-0.45464	5	0.0016949	0.0069006	0.181088	690	4	-0.43256	0.16504	0.32219	1	5826	1	-0.43256	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc25	5	0.0012513	0.0047143	0.652172	130	4	-0.84456	0.96093	0.96108	1	17302	0	-0.84456	5	0.020118	0.06026	0.642793	1679	3	-0.60893	0.80669	0.81605	1	13853	1	-0.60893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Glis3	5	0.0012563	0.0047331	0.652172	131	4	-0.80342	0.94243	0.94265	1	16835	0	-0.80342	5	0.81395	0.81443	1	13775	0	0.0092406	0.49804	0.64274	1	10786	2	0.0092406	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adamtsl3	5	0.0012615	0.0047438	0.652172	132	1	-0.18656	0.54657	0.6879	1	11078	2	-0.18656	5	0.043452	0.10684	0.863445	2233	2	-0.0091266	0.1324	0.27184	0.990332	4987	1	-0.0091266	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aldh1a3	5	0.0012892	0.0048347	0.654918	133	3	-0.68015	0.54894	0.69016	1	11120	2	-0.68015	5	0.35408	0.49161	1	7589	2	0.11511	0.29476	0.46134	1	8071	1	0.11511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tgds	5	0.0013175	0.00494	0.654918	134	2	-0.29403	0.60357	0.71155	1	11595	1	-0.29403	5	0.23211	0.3598	1	5607	1	0.045431	0.93546	0.93573	1	16138	0	0.045431	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mnt	5	0.0013403	0.0050174	0.654918	135	3	-0.52598	0.94929	0.94954	1	16998	0	-0.52598	5	0.97862	0.97874	1	17645	0	0.42598	0.009134	0.032314	0.713779	832	4	0.42598	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lactbl1	5	0.0013655	0.0050927	0.654918	136	3	-0.71047	0.71218	0.76086	1	12689	1	-0.71047	5	0.20406	0.32985	1	5207	1	-0.15426	0.81522	0.8226	1	13955	1	-0.15426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem207	5	0.0013691	0.005105	0.654918	137	4	-0.74143	0.99888	0.99887	1	18371	0	-0.74143	5	0.017325	0.054486	0.611592	1598	3	-0.66195	0.97771	0.97784	1	17147	0	-0.66195	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kptn	5	0.0013735	0.0051152	0.654918	138	3	-0.49457	0.98915	0.98921	1	18061	0	-0.49457	5	0.40631	0.5318	1	8284	1	0.022612	0.59341	0.70164	1	11801	1	0.022612	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc113	5	0.0013777	0.0051276	0.654918	139	4	-0.46498	0.95785	0.95805	1	17224	0	-0.46498	5	0.64731	0.66842	1	10813	1	0.01731	0.93781	0.93805	1	16196	0	0.01731	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lats2	5	0.0013799	0.005133	0.654918	140	4	-0.41234	0.66371	0.73718	1	12162	1	-0.41234	5	0.92854	0.92886	1	16311	0	0.46032	0.0011005	0.0049416	0.374628	238	4	0.46032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx4	4	0.0014137	0.0049588	0.654918	141	2	-0.279	0.8053	0.80528	1	14001	1	-0.279	4	0.21255	0.32438	1	5330	2	-0.18192	0.94979	0.94992	1	16445	0	-0.18192	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nprl3	5	0.0014193	0.0052593	0.654918	142	4	-0.50989	0.99758	0.99756	1	18317	0	-0.50989	5	0.13012	0.2507	1	4124	2	-0.0040483	0.23501	0.4096	1	7231	2	-0.0040483	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pyhin1	5	0.0014203	0.0052636	0.654918	143	4	-0.5959	0.43379	0.58601	1	9214	1	-0.5959	5	0.2773	0.40859	1	6329	2	-0.25047	0.87242	0.87284	1	14889	0	-0.25047	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fktn	5	0.0014296	0.0052969	0.654918	144	3	-0.73958	0.50646	0.65112	1	10376	2	-0.73958	5	0.17362	0.29733	1	4715	2	-0.046024	0.099781	0.22011	0.972248	4129	2	-0.046024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rasa1	5	0.0014403	0.0053324	0.654918	145	3	-0.5742	0.87421	0.87468	1	15235	0	-0.5742	5	0.93606	0.93635	1	16498	0	0.26794	0.024201	0.074589	0.82234	1651	4	0.26794	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam19a3	5	0.0014624	0.0054081	0.654918	146	4	-0.40453	0.74311	0.77751	1	13085	1	-0.40453	5	0.7695	0.76992	1	12872	1	0.07711	0.51625	0.65957	1	11067	2	0.07711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Eda	5	0.0014856	0.0054716	0.654918	147	2	-0.11538	0.25314	0.42963	1	6497	1	-0.11538	5	0.062823	0.14385	0.958493	2716	3	-0.33455	0.44974	0.5988	1	10147	1	-0.33455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tcf4	5	0.001491	0.005492	0.654918	148	4	-0.52537	0.93002	0.93034	1	16516	0	-0.52537	5	0.82124	0.82171	1	13927	0	-0.070343	0.71087	0.75623	1	12796	1	-0.070343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dpp8	5	0.0014929	0.005499	0.654918	149	4	-0.8005	0.99049	0.99054	1	18103	0	-0.8005	5	0.35176	0.48911	1	7545	2	0.049106	0.89534	0.8958	1	15322	0	0.049106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Akr1c14	4	0.0014937	0.0051577	0.654918	150	3	-1.0083	0.98176	0.98185	1	17859	0	-1.0083	4	0.15477	0.25246	1	4462	2	-0.24492	0.20231	0.33278	1	6734	1	-0.24492	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Igll1	5	0.0015258	0.005614	0.654918	151	4	-0.55877	0.99798	0.99795	1	18335	0	-0.55877	5	0.1673	0.29064	1	4634	2	-0.095803	0.84609	0.84776	1	14448	1	-0.095803	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Apeh	5	0.0015416	0.0056656	0.654918	152	2	-0.0831	0.94657	0.94682	1	16940	0	-0.0831	5	0.040683	0.10145	0.845699	2160	3	-0.28562	0.97571	0.97586	1	17097	0	-0.28562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem63a	5	0.0015528	0.0057096	0.654918	153	4	-0.65576	0.99925	0.99923	1	18382	0	-0.65576	5	0.10487	0.22033	1	3714	2	0.044307	0.10877	0.23454	0.979782	4362	2	0.044307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abca14	5	0.0015632	0.0057354	0.654918	154	4	-0.65719	0.99961	0.9996	1	18399	0	-0.65719	5	0.36511	0.50364	1	7788	2	-0.27699	0.89485	0.89532	1	15313	0	-0.27699	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Papd4	5	0.0015732	0.0057709	0.654918	155	4	-0.82441	0.58097	0.70259	1	11397	1	-0.82441	5	0.0039216	0.014112	0.281663	912	3	-0.40487	0.14257	0.28779	0.995792	5249	1	-0.40487	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scaf1	5	0.0015744	0.0057747	0.654918	156	3	-0.53641	0.83959	0.84311	1	14556	1	-0.53641	5	0.34753	0.48452	1	7486	1	0.2982	0.034719	0.10227	0.865348	2154	3	0.2982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hsf2bp	5	0.0015747	0.0057763	0.654918	157	4	-0.41785	0.99889	0.99888	1	18372	0	-0.41785	5	0.044864	0.1096	0.87039	2273	3	-0.31387	0.95499	0.95523	1	16571	0	-0.31387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata32	5	0.0015818	0.0057999	0.654918	158	2	-0.063315	0.44761	0.59828	1	9427	2	-0.063315	5	0.24977	0.37884	1	5887	2	-0.078521	0.015524	0.050762	0.785248	1179	2	-0.078521	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Klk12	5	0.0015907	0.0058317	0.654918	159	4	-0.38333	0.90199	0.90238	1	15865	0	-0.38333	5	0.054517	0.12818	0.918057	2535	2	-0.11714	0.87235	0.87277	1	14886	0	-0.11714	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Onecut3	5	0.0015947	0.0058462	0.654918	160	4	-0.51889	0.53468	0.67693	1	10861	1	-0.51889	5	0.27081	0.40152	1	6228	2	0.09151	0.37533	0.53209	1	9159	2	0.09151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx22	5	0.0015976	0.0058628	0.654918	161	1	-0.10992	0.7902	0.80659	1	13750	1	-0.10992	5	0.47423	0.56482	1	8887	1	0.242	0.16428	0.32103	1	5805	3	0.242	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lamp5	5	0.0016125	0.0059128	0.654918	162	4	-0.55485	0.96031	0.96047	1	17290	0	-0.55485	5	0.11352	0.23297	1	3873	1	-0.12974	0.60701	0.70729	1	11909	1	-0.12974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arf6	5	0.0016191	0.005937	0.654918	163	4	-0.50314	0.9987	0.99869	1	18365	0	-0.50314	5	0.076383	0.16896	0.99487	3056	3	-0.24678	0.3984	0.55273	1	9479	2	-0.24678	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hivep2	5	0.0016429	0.0060187	0.659978	164	2	-0.10376	0.1669	0.32544	1	4942	1	-0.10376	5	0.81308	0.81355	1	13762	0	-0.11158	0.18459	0.35125	1	6291	2	-0.11158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Plekha1	5	0.0016537	0.0060606	0.660642	165	1	0.37429	0.13134	0.27108	1	4241	3	0.37429	5	0.10292	0.21683	1	3664	2	-0.27249	0.12404	0.25868	0.988991	4767	2	-0.27249	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdc42se2	5	0.0016811	0.0061573	0.663509	166	4	-0.56241	0.93821	0.93844	1	16719	0	-0.56241	5	0.036065	0.092379	0.803211	2067	3	-0.43782	0.86835	0.86869	1	14811	0	-0.43782	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stra6	5	0.0016909	0.006188	0.663509	167	3	-1.0262	0.71517	0.76242	1	12726	1	-1.0262	5	0.17442	0.29819	1	4728	2	-0.081818	0.57814	0.6955	1	11702	1	-0.081818	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r35	3	0.0017063	0.0048707	0.654918	168	3	-0.81534	0.99829	0.99834	1	18350	0	-0.81534	3	0.00028553	0.00085643	0.053799	345	3	-1.4614	0.98352	0.98368	1	17303	0	-1.4614	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Prosc	5	0.0017097	0.0062568	0.663509	169	1	0.25657	0.31365	0.48122	1	7350	2	0.25657	5	0.10671	0.22351	1	3764	3	-0.28981	0.77394	0.79341	1	13452	1	-0.28981	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyp1a2	5	0.0017105	0.0062579	0.663509	170	3	-0.81666	0.99242	0.99249	1	18153	0	-0.81666	5	0.034105	0.08847	0.792958	2008	3	-0.2947	0.94989	0.95013	1	16446	0	-0.2947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adamts10	5	0.0017137	0.006267	0.663509	171	3	-0.39095	0.29302	0.46354	1	7065	2	-0.39095	5	0.015253	0.048626	0.575481	1512	3	-0.29179	0.98744	0.98748	1	17429	0	-0.29179	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dnajb6	2	0.0017606	0.0034652	0.609238	172	1	-1.1294	0.80397	0.80338	1	13979	0	-1.1294	2	0.0053473	0.010381	0.233798	1017	2	-1.2546	0.99465	0.99462	1	17721	0	-1.2546	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sall2	5	0.0017657	0.0064492	0.66677	173	2	-0.1488	0.93714	0.93739	1	16685	0	-0.1488	5	0.62763	0.65472	1	10547	1	0.31702	0.067405	0.16664	0.935086	3254	3	0.31702	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbks	5	0.0017684	0.0064626	0.66677	174	2	0.011591	0.88716	0.88767	1	15518	0	0.011591	5	0.4488	0.55205	1	8667	1	-0.26343	0.94925	0.9495	1	16425	0	-0.26343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnpep	5	0.0017742	0.006482	0.66677	175	3	-0.5163	0.37351	0.53297	1	8278	1	-0.5163	5	0.15382	0.27626	1	4451	2	-0.17092	0.97908	0.97921	1	17174	0	-0.17092	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700049G17Rik	4	0.0017885	0.0059225	0.654918	176	3	-0.91045	0.71732	0.73005	1	12750	1	-0.91045	4	0.012889	0.035396	0.489839	1405	2	-1.0017	0.7865	0.78688	1	13593	1	-1.0017	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cep55	5	0.0018009	0.0065798	0.66677	177	4	-0.80304	0.96911	0.96922	1	17520	0	-0.80304	5	0.00063673	0.0028891	0.105183	481	5	-0.72303	0.99936	0.99934	1	18133	0	-0.72303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf31	5	0.0018158	0.0066378	0.66677	178	4	-0.45831	0.72637	0.76833	1	12869	1	-0.45831	5	0.56496	0.615	1	9786	1	0.012585	0.25071	0.42314	1	7451	2	0.012585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810055G02Rik	5	0.0018217	0.0066604	0.66677	179	1	-0.27896	0.95591	0.95617	1	17181	0	-0.27896	5	0.63914	0.66271	1	10714	1	0.091619	0.25255	0.42474	1	7477	2	0.091619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fopnl	5	0.0018617	0.0068087	0.66677	180	4	-0.47273	0.979	0.97912	1	17780	0	-0.47273	5	0.71056	0.71667	1	11791	1	-0.17306	0.29157	0.45851	1	8019	2	-0.17306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rhox9	5	0.0018716	0.0068399	0.66677	181	3	-0.55831	0.25982	0.43528	1	6589	1	-0.55831	5	0.50456	0.58087	1	9144	1	-0.13295	0.096214	0.21425	0.970516	4030	2	-0.13295	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp110	5	0.0018777	0.006862	0.66677	182	1	0.17119	0.39095	0.54818	1	8515	1	0.17119	5	0.89597	0.89644	1	15493	0	0.27091	0.073018	0.17599	0.944683	3398	3	0.27091	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Them4	5	0.0018819	0.0068759	0.66677	183	3	-0.77651	0.44571	0.59659	1	9394	1	-0.77651	5	0.84401	0.84438	1	14383	0	0.15685	0.47914	0.62544	1	10533	1	0.15685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cpxm2	5	0.0019014	0.0069367	0.66677	184	2	0.055109	0.68159	0.74559	1	12344	1	0.055109	5	0.58022	0.62417	1	9963	1	3.8723e-05	0.096562	0.2148	0.970516	4043	2	3.8723e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Calml3	5	0.0019298	0.0070259	0.66677	185	4	-0.41743	0.89802	0.89841	1	15767	0	-0.41743	5	0.82097	0.82146	1	13920	0	0.24433	0.18743	0.35553	1	6365	3	0.24433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mageb18	5	0.0019347	0.0070377	0.66677	186	3	-0.58622	0.78867	0.80559	1	13724	1	-0.58622	5	0.93639	0.93669	1	16502	0	0.060016	0.76827	0.78969	1	13378	1	0.060016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Notch2	5	0.0019407	0.0070587	0.66677	187	2	0.02688	0.93648	0.93677	1	16665	0	0.02688	5	0.88989	0.89037	1	15342	0	0.32822	0.10718	0.23195	0.978849	4328	3	0.32822	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chrm1	5	0.0019438	0.0070635	0.66677	188	2	0.16953	0.41828	0.57231	1	8958	2	0.16953	5	0.37891	0.51876	1	8038	1	0.31722	0.052324	0.141	0.907565	2832	3	0.31722	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mgrn1	5	0.0019748	0.0071592	0.66677	189	4	-0.39209	0.96643	0.96661	1	17445	0	-0.39209	5	0.07796	0.17183	0.998646	3099	3	-0.26597	0.48154	0.62763	1	10564	2	-0.26597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Plekhd1	5	0.0019835	0.0071866	0.66677	190	3	-0.56992	0.9784	0.97852	1	17762	0	-0.56992	5	0.2481	0.37709	1	5856	1	0.022374	0.88969	0.89017	1	15203	0	0.022374	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc36	5	0.0019897	0.0072054	0.66677	191	2	-0.052398	0.91246	0.9128	1	16092	0	-0.052398	5	0.13414	0.25502	1	4178	2	-0.0072148	0.96806	0.96821	1	16908	0	-0.0072148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Xbp1	5	0.0019927	0.0072161	0.66677	192	2	-0.10693	0.67807	0.74387	1	12305	1	-0.10693	5	0.074122	0.16469	0.988165	2996	2	-0.090166	0.48034	0.62653	1	10545	1	-0.090166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
